clean_tweet,tweet_translated,polarity,sentimen
menteri esdm bahlil lahadalia ungkap garap rencana wajib campur etanol bbm guru besar itb nilai langkah tidak perlu laku lantar regulasi atur spesifikasi bahan bakar minyak bbm boleh jual indonesia cukup,"esdm minister bahlil lahadalia said he was working on a plan to compulsorily mix ethanol fuel, professor of itb, the value of the step doesn't need to be implemented because the regulations governing fuel specifications for fuel oil can be sold in indonesia are sufficient.",0.0,neutral
beberapa negara maju terap atur campur etanol bbm contoh as mandat etanol e bisa hingga renewable fuel standard uni eropa banyak negara anggota wajib hingga biofuel masuk etanol target tingkat hingga kanada,"several developed countries implement regulations on fuel ethanol mixtures, for example, the us ethanol mandate can be up to the european union's renewable fuel standard, many member countries are obliged to include biofuels in the ethanol target level up to canada.",0.12,positive
omong omong atur campur etanol besar tahun target jadi etanol pantas orang bilang isi swasta sama prtamina rasa beda nyata memang beda,"by the way, arrange a large ethanol mixture for the target year so that ethanol is appropriate. people say that private content and prtamina taste really different",0.17857142857142858,positive
jumlah negara dunia makin agresif dorong guna etanol campur bahan bakar minyak bbm tekan emisi karbon sektor transportasi,a number of countries in the world are increasingly pushing aggressively to use ethanol mixed with fuel oil to reduce carbon emissions in the transportation sector,0.0,neutral
tren rupa lihat eropa asia perintah industri energi lomba luas guna bioetanol bagi komitmen global kurang emisi masuk indonesia baru guna etanol kandung bbm,"trends like europe, asia, energy industry orders, wide competition for bioethanol for global commitment to reduce emissions, new entry to indonesia for fuel-based ethanol",0.012121212121212116,positive
indonesia mampu ekspor etanol produksi batas ribu kalau tahun bahkan impor kecil butuh domestik campur bbm e gula memang masih impor prakira juta ton produksi domestik juta ton vs,"indonesia is able to export ethanol, production is limited to thousands per year, even small imports require domestic mixtures of fuel and sugar, indeed imports are still estimated at million tons, domestic production is million tons vs.",0.03571428571428572,positive
etanol senyawa kimia organik rumus sih h kenal alkohol etil rupa cair tidak warna mudah bakar sering guna bahan bakar campur bbm kurang emisi larut minum alkohol,ethanol organic chemical compound formula h know ethyl alcohol liquid appearance colorless flammable often used as fuel mixed with fuel less emissions soluble in drinking alcohol,-0.08333333333333333,negative
seperti kandung etanol bbm bukan baru deh justru jalan program perintah kurang gantung impor minyak mentah banyak negara maju pakai campur etanol bbm lebih ramah lingkung,"like the ethanol content of fuel, it's not new, it's actually a program that requires less dependence on crude oil imports. many developed countries use a mixture of ethanol fuel that is more environmentally friendly.",0.0675189393939394,positive
rencana perintah tambah kadar etanol bahan bakar kendara nilai dapat turun emisi karbon,the plan to increase the ethanol content of motor fuel can reduce carbon emissions,0.0,neutral
bahlil sebut prabowo tuju campur etanol bbm,bahlil said prabowo aimed to mix ethanol with fuel,0.0,neutral
bahlil mau wajib campur etanol bbm,bahlil wants to be required to mix ethanol with fuel,0.2,positive
dapat benar produksi etanol indonesia memang minim kalau tahun fuel grade butuh impor mandatori campur bbm rencana e beda kadar etanol kasar rendah industrial food grade murni banyak air,"it can be true that indonesia's ethanol production is minimal in the year that fuel grade requires mandatory imports of mixed fuel plan e, different levels of crude ethanol, low industrial food grade, pure, lots of water",-0.033673469387755096,negative
jelas metode campur bensin etanol bisa larut air bahaya kendara roda,it is clear that the method of mixing gasoline with ethanol can dissolve in water and is a danger to driving on wheels,0.10000000000000002,positive
dasar data baru shell indonesia tidak jual bensin istimewa v power v power nitro masalah pasok tolak campur etanol pertamina belum kadar etanol tiga tipe sebut umum shell hindar etanol,new data base shell indonesia does not sell special gasoline,-0.10216450216450218,negative
bbm impor beli kandung etanol kalau tidak bikin atur singapore mau jual bbm siapa indak tahu kenapa campur etanol apa asli jelek lalu etanol bikin ron tinggi,"imported fuel, buy ethanol content, if you don't make arrangements, singapore wants to sell fuel, who doesn't know why it's mixed with ethanol, is it really bad then the ethanol makes the ron high?",-0.08499999999999996,negative
kritik oposisi warga as campur etanol e bbm utama kelompok milik kapal mobil tua khawatir rusak mesin industri makan atas naik harga jagung protes massal jarang jadi e standar,opposition criticism us citizens mix ethanol e fuel main groups ship owned old cars worried about damage to industrial machines feed on rising corn prices mass protests rarely become e standard,0.14166666666666666,positive
campur etanol bensin e punya dampak positif negatif positif tingkat oktan kurang emisi polutan cowok hidrokarbon lebih ramah lingkung dukung energi baru negatif energi lebih rendah kurang efisien bisa sebab,"mixed with ethanol, petrol, e has a positive negative impact, octane level, less pollutant emissions, hydrocarbon guys, more environmentally friendly, supports new energy, negative, lower energy, less efficient, can cause",0.033922558922558924,positive
e campur etanol lebih ramah lingkung kurang emisi amp impor bbm efisiensi bensin sedikit lebih rendah kurang irit e etanol lebih irit amp bagus buat mesin lama lebih mahal amp emisi lebih tinggi gantung prioritas lingkung,"e mixed with ethanol, more environmentally friendly, less emissions, imported fuel, petrol efficiency is slightly lower, less economical, e ethanol is more economical, good for older engines, more expensive, higher emissions, depending on environmental priorities",0.1851190476190476,positive
amerika serikat campur e etanol guna luas kendara motor pribadi mobil tumpang hampir semua bensin as e tuju produsen otomotif utama cakup lebih bahan bakar kendara bensin,"united states mixes ethanol for wide use of private motorbikes, cars use almost all gasoline, major automotive manufacturers cover more gasoline vehicle fuels",0.115625,positive
negara negara terap etanol bbm masuk amerika serikat e umum brasil e india e thailand argentina prancis jerman china banyak amerika tengah kosta rika karibia lebih negara guna campur e lebih,"countries applying fuel ethanol to the united states, brazil, india, thailand, argentina, france, germany, china, central america, costa rica, the caribbean, more countries to mix more",0.3333333333333333,positive
campur etanol bbm rusak mesin kendara,mixed with ethanol fuel damaged the vehicle's engine,0.0,neutral
kenapa masih pakai menteri sih orang mulai buat bijak bikin gaduh salah satu ayo elpiji tidak viral minum keras tambang sekarang wajib campur etanol bbm allah apa pimpin bangsa tidak bisa pilih menteri,"why do you still use ministers? people are starting to be wise, make noise, one of them, come on, lpg doesn't go viral, drinking hard, mines, now you have to mix fuel with ethanol, god, can you lead the nation, you can't choose ministers",0.1361111111111111,positive
campur etanol bbm pertamina sesuai standar klaim bahlil jadi sorot publik baca lengkap,"pertamina's fuel ethanol mix meets bahlil's claim standards, so the public is in the spotlight, read in full",0.175,positive
tabel bisa lihat lebih cuma ramah lingkung kurang lebih boros bikin korosi rusak komponen tambah nilai impor are you seriously thinks that etanol butuh campur bbm buat lokal adongtiso,"you can see the table more, just environmentally friendly, more or less wasteful, causing corrosion to damage components, adding value to imports, are you seriously thinking that ethanol needs to be mixed with fuel for local use, adongtiso",0.125,positive
meski jangan salah paham campur etanol e bukan bikin bbm murah gampang bikin mesin rusak fakta f wajib pakai e sejak kalau balap paling canggih f pakai arti aman ikut standar global,"although don't get me wrong, mixing ethanol e doesn't make cheap fuel, it easily damages the engine, the fact is that f is mandatory to use e since when racing is the most sophisticated, f uses the meaning of safe following global standards",0.22916666666666669,positive
campur etanol kurang import solusi bodoh stupid,"mix ethanol with less imports, stupid solution",-0.4833333333333333,negative
benar dasar nyata menteri esdm bahlil lahadalia oktober presiden prabowo tuju rencana mandatori campur etanol bbm kurang impor dukung energi ramah lingkung,"true, real basis, minister of energy and mineral resources, bahlil lahadalia, october, president prabowo aims for mandatory plan to mix ethanol with fuel, reduce imports, support environmentally friendly energy",0.30833333333333335,positive
infografis sorot resiko potensial etanol bbm korosi mesin turun efisiensi emisi bahaya memang utama campur tinggi kendara tidak kompatibel level rendah indonesia banyak pakar cnn,"infographic highlighting the potential risks of ethanol fuel, engine corrosion, reduced emission efficiency, the main danger is that mixing, incompatible ride height, low level, indonesia, many cnn experts",0.16666666666666666,positive
campur etanol e bensin bisa turun emisi karbon tingkat oktan kurang efisiensi bahan bakar lebih boros etanol higroskopis risiko korosi sistem bahan bakar utama kendara lama bisa rusak seal karet kendara,"mixing ethanol and gasoline can reduce carbon emissions, octane level, less fuel efficiency, more wasteful, hygroscopic ethanol, risk of corrosion in the main fuel system of old vehicles, the rubber seals of the vehicle can be damaged",0.15,positive
wajib tahu etanol jadi tren global campur bbm ramah lingkung guna etanol campur bahan bakar minyak bbm kini jadi tren global upaya tekan emisi karbon sektor transportasi langkah jalan strategi transisi energi bersih,"must know that ethanol is a global trend, mixing environmentally friendly fuel, using ethanol mixed with fuel, fuel oil is now a global trend, efforts to reduce carbon emissions in the transportation sector, steps towards a clean energy transition strategy",0.14833333333333334,positive
meski jangan salah paham campur etanol e bukan bikin bbm murah gampang bikin mesin rusak fakta f wajib pakai e sejak kalau balap paling canggih f pakai arti aman ikut standar global artikel kompas kok,"although don't get me wrong, mixing ethanol e doesn't make cheap fuel, it's easy to damage the engine, the fact is that f is mandatory to use e since when racing is the most sophisticated, f uses the meaning of safe, following global standards, compass articles, really",0.22592592592592597,positive
mobil modern lebih kompatibel campur etanol rendah guna sistem injeksi bahan bakar presisi material tahan korosi banyak model sekarang rancang e efisiensi tetap baik resiko signifikan kadar,"modern cars are more compatible with low ethanol mixtures for precision fuel injection systems, corrosion resistant materials, many models are now designed, efficiency remains good, significant risk levels",0.37916666666666665,positive
bahlil presiden prabowo tuju wajib campur etanol bbm,that president prabowo aims to be obliged to mix fuel with ethanol,0.0,neutral
maaf awam banget soal etanol mohon jelas bahasa bayi apa manfaat etanol perintah wajib campur etanol dalam bbm terima kasih belum,"sorry, i'm very unfamiliar with ethanol, please explain in baby language what the benefits of ethanol are, the command is mandatory to mix ethanol in fuel, thank you not yet",-0.15,negative
perintah gagas implementasi produk bahan bakar minyak bbm e campur bensin etanol banyak persen,order to implement the idea of ​​fuel oil products mixed with high percentage ethanol gasoline,0.08,positive
tuan presiden benar tuju campur bbm etanol shell bp vivo tidak mau kandung etanol serius pak presiden jangan rusak nama baik aku presiden tuju masalah rakyat tidak percaya sama menteri,"mr. president is right, aim to mix ethanol fuel, shell bp vivo doesn't want to contain ethanol, seriously, mr. president, don't damage my good name, president, aim at the problem of the people not trusting the minister.",0.21746031746031744,positive
perintah paham tidak sih efek campur e etanol dapat kurang efisiensi bahan bakar besar resiko korosi karat etanol sifat higroskopis sangat mudah serap air kendara lama tidak compatible etanol risiko alami rusak,"do you understand the command or not, the effect of mixing e-ethanol can reduce fuel efficiency, there is a big risk of corrosion, rust, ethanol is hygroscopic, very easy to absorb water, old driving is not compatible, ethanol has a natural risk of damage",0.19083333333333333,positive
padahal mobil republik indonesia basis tehnologinya bukan republik indonesia jepang korea eropa kok bisa cocok campur etanol,"even though the republic of indonesia car's technology base is not the republic of indonesia, japan, korea, europe, how come it is suitable for mixing with ethanol?",-0.125,negative
bodoh mobil siapa kau maksud hai esdm memang aku kalau mobil pakai bensin campur etanol cocok lo kali bilang,"stupid, whose car do you mean, hey esdm, it's me, if a car uses gasoline mixed with ethanol, it's suitable, you said",-0.14062499999999994,negative
campur etanol e bbm umum aman kendara modern bisa rusak mesin lama korosi selang tangki komponen karet akibat sifat higroskopis konsumsi bahan bakar bisa naik energi etanol lebih rendah jadi lebih cepat,"mixing ethanol and general fuel is safe for modern vehicles, it can damage old engines, corrosion of tank hoses, rubber components due to hygroscopic properties, fuel consumption can increase, ethanol energy is lower, so it is faster",0.145,positive
waktu pertamax green luncur tahun yes tahun lalu toyota bilang avanza veloz rush agya hingga calya bisa teguk bioetanol syarat kadar campur etanol maksimal persen suzuki mitsubishi bilang bisa maximal daihatsu,"when pertamax green launched last year, yes, last year, toyota said that avanza veloz rush, agya and calya could drink bioethanol, the requirement for a maximum ethanol mixing level, suzuki, mitsubishi said that daihatsu could have a maximum",-0.06666666666666667,negative
bahlil klaim campur etanol bbm pertamina sesuai standar,bahlil claims that pertamina's fuel ethanol mixture meets standards,0.0,neutral
campur etanol e bbm milik dampak positif negatif kendara positif kurang emisi karbon tingkat oktan aman mesin modern pasca dukung lingkung negatif turun efisiensi bahan bakar bisa sebab korosi,"mixed ethanol and fuel has positive negative impacts, positive driving, less carbon emissions, safe octane level, modern engines after supporting the negative environment, reduced fuel efficiency, can cause corrosion",0.07087542087542088,positive
apa dampak campur bbm etanol kendara motor,what are the effects of mixing ethanol fuel in motorbikes?,0.0,neutral
kait informasi campur etanol pertalite medsos ikut tegas pertamina patra niaga,"regarding information on pertalite ethanol mixture, social media is closely related to pertamina patra niaga",0.016666666666666666,positive
banyak mobil pabrik jepang keluar baru mesin ngadat pakai pertax isi etanol masih bilang mobil republik indonesia cocok bbm campur etanol sekarang seperti campur etanol sepeda motor bisa rusak loh,"many japanese factory cars come out with new engines that stop using pertax, filled with ethanol, they still say republic of indonesia cars are suitable for fuel mixed with ethanol now, like mixed with ethanol, motorbikes can be damaged, you know.",0.22662337662337664,positive
nilai tekan emisi karbon etanol umum jadi campur bbm negara maju,the pressure value of carbon emissions from general ethanol as a fuel mixture in developed countries,0.07500000000000001,positive
perintah rencana terap bijak mandatori bensin campur etanol e menteri esdm bahlil lahadalia kata presiden prabowo tuju rencana kurang gantung energi fosil impor bbm,order for a wise implementation plan mandatory for gasoline mixed with ethanol e minister of energy and mineral resources bahlil lahadalia said president prabowo aims for a plan to reduce dependence on fossil energy fuel imports,0.35,positive
wo sih bahlil ganti tidak orang tidak boleh bahan bakar campur etanol tugas pertamina bisa pasti bbm jual kualitas pertamina punya banyak kilang meski tidak import minyak mentah meski tidak rugi bodoh banget is bahlil wo,"wow, is it true that people can't change fuel mixed with ethanol? pertamina's job is to be sure that fuel sells quality. pertamina has many refineries even though it doesn't import crude oil, even though it doesn't make a loss, it's really stupid, is that true?",0.037500000000000006,positive
pakar itb ungkap campur etanol bensin bisa bantu kurang emisi cowok tingkat ron alias bilang oktan bahan bakar,"itb experts say that mixing ethanol with petrol can help reduce emissions, namely fuel octane",0.0,neutral
standar bbm sesuai regulasi perintah tempat bukan bijak global usaha shell as undang undang federal wajib campur etanol minimal kurang emisi dukung biofuel spbu swasta wajib patuh indonesia perintah,fuel standards according to regulations orders place not wise global us shell business federal law must mix ethanol at least minimal emissions support biofuel private gas stations must comply with indonesia orders,-0.14999999999999997,negative
as bagi besar bensin spbu swasta shell bp total campur etanol e standar federal lalu renewable fuel standard campur laku kilang distributor spbu variasi e,us for large gasoline private gas stations shell bp total mix ethanol e federal standard then renewable fuel standard mix refinery distributor gas station variations e,0.04285714285714286,positive
perintah bakal ngewajibin campur etanol bensin tanya memang semua kendara dukung,"the order will require ethanol to be mixed with gasoline, asking if all motorists support it",0.0,neutral
janji swasta kan base murni tidak campur tiba campur etanol situ tidak jujur swasta takut etanol campur minyak angin who knows,"the private sector promises that it is a pure base, not to mix it with ethanol, it's not honest, the private sector is afraid of ethanol mixed with wind oil, who knows",-0.2122448979591837,negative
tunggu campur etanol alas meski tidak banyak impor kok tidak sambung,"wait, mix in the ethanol base, even though there aren't many imports, it doesn't continue",-0.15000000000000002,negative
bukan takut abang jelas pertamina sarang korupsi sejak zaman mbah kangkung janji swasta kan base murni tidak campur tiba campur etanol situ tidak jujur swasta takut etanol campur minyak angin who knows,"i'm not afraid, brother, it's clear that pertamina has been a nest of corruption since the days of mbah kangkung, the private sector promised that it would be a pure base, not to mix it suddenly with ethanol, it's not honest, the private sector is afraid of ethanol mixed with wind oil, who knows?",-0.10857142857142857,negative
brasil campur etanol hingga e memang jalan lancar kendara flex fuel rancang khusus rusak mesin signifikan indonesia kendara standar kompatibel hingga rencana perintah baru mandatory e mulai,"brazil mixed with ethanol until e really runs smoothly, specially designed flex fuel drive has significant engine damage, indonesia, standard drive, compatible with the new mandatory e command plans starting",0.15264378478664195,positive
pikir milik kendara lama baru mesin tidak kompatibel campur etanol pikir untung,"i think the old vehicle's new engine is not compatible with the ethanol mixture, i think it's a profit",0.11818181818181818,positive
campur bbm etanol e bisa baik kendara modern tingkat oktan kurang emisi lebih ramah lingkung energi lebih rendah konsumsi bbm sedikit naik resiko korosi mesin lama air cek kompatibilitas,"mixing ethanol fuel with e can be good for modern drivers, lower octane levels, more environmentally friendly emissions, lower energy, slightly increased fuel consumption, risk of corrosion in old engines, check water for compatibility",0.2847222222222222,positive
campur bbm etanol e biasa tingkat oktan kurang emisi lebih ramah lingkung energi lebih rendah jadi konsumsi bahan bakar sedikit tingkat aman banyak kendara modern bisa korosi mesin lama air,"mix fuel with ethanol and regular octane level, less emissions, more environmentally friendly, lower energy, so less fuel consumption, safe level, many modern vehicles can corrode old engines, water",0.20462962962962963,positive
campur etanol e bbm bisa dampak kendara ikut positif kurang emisi voc hingga lebih ramah lingkung negatif turun efisiensi bahan bakar mileage turun potensi korosi kendara lama mesin kecil,"mixing ethanol and fuel can have a positive impact on driving, reducing voc emissions, making it more environmentally friendly, negative, reduced fuel efficiency, mileage, decreased potential for corrosion in older vehicles, small engines",0.03986742424242423,positive
regulasi campur etanol bbm memang variasi dasar alas lingkung kurang emisi ekonomi kurang impor minyak as brasil wajib kritik efisiensi rendah amp biaya infrastruktur indonesia larang cabut adopsi lambat,"regulation on fuel ethanol mixtures is indeed a basic variation on environmental grounds, less economic emissions, less imports of us oil, brazil is required to criticize low efficiency & infrastructure costs, indonesia prohibits withdrawal, slow adoption",-0.07222222222222223,negative
bisa jadi preferensi pribadi bbm murni memang lebih efisien beberapa mesin meski campur etanol bantu kurang emisi gantung regulasi jenis kendara negara,"it could be a personal preference that pure fuel is more efficient in some engines, even though a mixture of ethanol helps reduce emissions depending on state vehicle type regulations",0.2380952380952381,positive
etanol sifat higroskopis arti bisa serap uap air udara bukan ikat udara jadi air bisa sebab kontaminasi air tangki bbm iring waktu utama bahan bakar simpan lama tangki tidak rapat campur e risiko,"ethanol is hygroscopic, meaning it can absorb water vapor from the air, not hold air into water, which can cause water contamination in fuel tanks along with the main time fuel is stored for a long time, the tank is not tightly mixed, there are risks",0.03888888888888888,positive
campur etanol e bensin bisa kurang emisi karbon polusi tingkat bilang oktan energi lebih rendah kurang jadi konsumsi bbm sedikit lebih boros aman kendara modern bisa korosi lama kontaminasi,"mixing ethanol and petrol can reduce carbon emissions, pollution levels, lower octane energy levels, so fuel consumption is a little more wasteful, safe for modern vehicles, can cause corrosion over time, contamination",0.253125,positive
benar perintah mau wajib bbm campur etanol tidak salah pak apa kaji uji coba apa dampak negatif bbm campur etanol benar mau perintah nafsu sih selaku menteri,"that's right, the order is mandatory for fuel mixed with ethanol, it's not wrong, sir, are you going to study the trials, what are the negative impacts of fuel mixed with ethanol, is it true that you want to order lust as minister?",0.0976190476190476,positive
harga bensin bisa stabil justru campur etanol bukan malah mahal,"gasoline prices can be stable, even if mixed with ethanol, it won't be expensive",-0.25,negative
etanol bukan sembarang campur upaya kurang impor bensin bantu tani tebu,ethanol is not just any mixture of efforts to reduce gasoline imports to help sugar cane farmers,0.0,neutral
campur etanol bahan bakar minyak bbm belakang tengah jadi bahas cukup panas kait efek etanol sendiri,mix ethanol with fuel and rear fuel oil in the middle so it's quite hot to discuss the effects of ethanol itself,0.125,positive
menteri kayak begini direshuffle tahu ada campur etanol bikin rusak mesin,ministers like this are reshuffled knowing that ethanol is mixed in and it can damage the engine,0.0,neutral
menteri energi sumber daya mineral esdm bahlil lahadalia pasti baur etanol bahan bakar minyak bbm milik pt pertamina persero penuh standar distribusi,"minister of energy, mineral resources, esdm, bahlil lahadalia, will definitely mix in ethanol, fuel, fuel oil owned by pt pertamina persero, with full distribution standards",0.175,positive
kenapa tidak buat jadi campur etanol,why not mix it with ethanol?,0.0,neutral
perintah bakal wajib campur etanol persen ice kakak bahlil,"the order will be to mix ethanol percent ice, brother bahlil",0.0,neutral
benar cocoklogi bodoh spbu standar international vivo amp shell tolak campur etanol menteri malah wajib campur bodoh apa botol cont,"that's right, it's right, stupid, stupid logic, international standard gas stations, vivo amp, shell refuses to mix ethanol, the minister instead has to mix it, stupid or bottle cont",-0.26122448979591834,negative
makanya jangan curang kalian janji kontrak kan bbm murni campur paksa beli spbu swasta bbm oplos etanol wajar kalau pihak swasta tolak beli mana beli bbm,"that's why don't cheat, you promised the contract, pure mixed fuel, forced to buy private gas stations, mixed fuel, ethanol, it's normal if the private sector refuses to buy where to buy fuel",0.009183673469387746,positive
etanol air bisa campur sempurna miscible dua sifat polar sebab air tambah bensin etanol etanol pindah air bentuk lapis campur volume lebih besar bukan air tambah ajaib etanol ikut campur,ethanol water can mix perfectly miscible two polar properties because water adds petrol ethanol ethanol displaces water forms layers mixes larger volumes not water adds magic ethanol interferes,0.35416666666666663,positive
presiden tuju terap campur etanol e bbm langkah kurang impor minyak amp kuat tahan energi nasional pertamina siap dukung kendara republik indonesia kompatibel hingga,president aims to use ethanol and fuel mixtures to reduce oil imports and strengthen national energy resilience. pertamina is ready to support republic of indonesia vehicles compatible up to,0.2,positive
mandatori bensin campur etanol dapat restu presiden prabowo,mandatory gasoline mixed with ethanol gets president prabowo's blessing,0.0,neutral
habis dikipasin sama zulhas kalau campur etanol tidak pengaruh kendara masyarakat kayak ngipasin udang kontaminasi radioaktif,"after being fanned by zulhas, if you mix it with ethanol, it won't affect people's driving like fanning shrimp with radioactive contamination.",0.0,neutral
menteri energi sumber daya mineral esdm bahlil lahadalia nyata perintah wajib campur etanol e tiap liter bbm rencana bijak sebut tuju langsung presiden prabowo subianto bahlil sebut tuju utama campur,"minister of energy, mineral resources, esdm, bahlil lahadalia, real order, mandatory mixing of ethanol e for every liter of fuel, wise plan calls direct goal, president prabowo subianto bahlil calls primary goal of mixing",0.35,positive
yth bppresiden apa komponen etanol campur bensin bbm produksi sendiri impor etanol impor berapa besar kapasitas info acak kadut kurjel,"dear bpppresident, what are the components of ethanol mixed with petrol, self-produced fuel, imported ethanol, how much capacity, random info, kadut kurjel",-0.09999999999999999,negative
campur etanol e umum aman mesin motor modern injeksi honda yamaha baru sesuai manual pabrikan tidak rusak guna benar bisa sebab korosi motor lama karburator tarik air cek kompatibilitas manual,"mix ethanol and general safe modern motorbike engines, new honda yamaha injection according to the manufacturer's manual, not damaged, correct function, can cause corrosion on old motorbikes, water intake carburetor, manual compatibility check",0.19727272727272727,positive
kendara indonesia kompatibel jangan bijak rusak kendara milik orang perintah bakal wajib campur etanol persen bbm bahlil sebut tidak banyak impor,"indonesian vehicles are compatible, don't be wise to damage other people's vehicles, the order will be mandatory to mix ethanol percent fuel, bahlil said there won't be many imports",0.35833333333333334,positive
campur etanol e umum aman mesin kendara modern avanza xpander sesuai manual pabrikan tidak rusak sesuai batas bisa kurang efisiensi bbm mobil lama mesin kecil risiko korosi tarik air cek,mix ethanol and general safe modern avanza,0.25,positive
yth bppresiden apa komponen etanol campur bensin bbm produksi sendiri impor etanol impor berapa besar kapasitas info acak kadut kurjel,"dear bpppresident, what are the components of ethanol mixed with petrol, self-produced fuel, imported ethanol, how much capacity, random info, kadut kurjel",-0.09999999999999999,negative
menteri esdm bahlil pasti campur etanol bbm pertamina aman penuh standar etanol bawah anggap tidak masalah,minister of energy and mineral resources bahlil definitely mixes pertamina's safe fuel ethanol with lower ethanol standards and doesn't think it's a problem,0.25,positive
kenapa tidak mau update teknologi europe sana bukankah harus masuk euro iv v indonesia pandemi tunda oligarki kan guna campur etanol jalan terap euro sebut kan,why don't you want to update europe's technology? shouldn't you enter the euro?,0.0,neutral
etanol fungsi benar naik oktan ron negara guna campur etanol kok bbm masalah pertamina hari transparansi guna etanol dipertanggungjawabkan,ethanol correct function increases octane ron country to mix ethanol how come fuel is a problem with pertamina transparency day uses ethanol to be accounted for,0.0,neutral
sumber etanol campur bbm mana bukan harga produksi lokal etanol lebih mahal bbm proyek baru impor etanol,which source of ethanol mixed with fuel is not the price of locally produced ethanol which is more expensive for fuel for the new ethanol import project,0.02727272727272727,positive
campur etanol bbm punya lebih kurang lebih lebih ramah lingkung kurang emisi tingkat oktan dukung energi baru kurang turun efisiensi jarak tempuh lebih pendek bisa korosi mesin lama tarik air indonesia perintah,mixed ethanol fuel has more or less more environmentally friendly less emissions octane level supports new energy less decrease in efficiency shorter mileage can corrode old engines drag water indonesia command,0.10113636363636365,positive
presiden prabowo subianto tuju terap program mandatori bensin campur bioetanol e langkah strategis kuat tahan energi nasional lalu manfaat sumber daya nabati domestik simak lengkap,"president prabowo subianto aims to implement the mandatory program for gasoline mixed with bioethanol and strong strategic steps to secure national energy and the benefits of domestic vegetable resources, read in full",0.23666666666666664,positive
kendara angkut umum desa usia tahun mungkin kurang tahan campur etanol e efek potensial korosi tangki bahan bakar pipa komponen karet turun efisiensi masalah start dingin mati dadak,rural public transport vehicles years old may be less resistant to ethanol mixtures e potential effects of corrosion fuel tank pipes rubber components decrease efficiency cold start problems sudden stalling,-0.09523809523809523,negative
bbm campur etanol solusi ramah lingkung potensi rugi konsumen,fuel mixed with ethanol is an environmentally friendly solution for potential consumer losses,0.125,positive
etanol campur air sama garem wkwkwk soal banyak ditiktok motor rusak beli bensin dipertamina cek campur air bahkan motor garemnya isi dipertamina wkwk,"ethanol mixed with water and salt hahaha, lots of people are getting ticked, broken motorbikes, buy pertamina petrol, check the mixture with water, even the motorbike has garem filled with pertamina, hahaha",0.08,positive
bbm campur etanol solusi ramah lingkung potensi rugi konsumen,fuel mixed with ethanol is an environmentally friendly solution for potential consumer losses,0.125,positive
pertamina pasti pertamax green aman kendara bantu kurang emisi karbon campur etanol jadi langkah tuju energi bersih lolos uji mutu mesin masyarakat imbau tidak pengaruh isu miring tetap dukung energi hijau indonesia,"pertamina is definitely pertamax green, safe to drive, helps reduce carbon emissions, mixes with ethanol as a step towards clean energy, passes engine quality tests, people are advised not to be influenced by skewed issues, keep supporting indonesian green energy",0.11944444444444446,positive
taekmu campur etanol lil bahlil,taekmu mixed with ethanol lil bahlil,0.0,neutral
hasil pakar laku uji campur etanol punya kaji ilmiah,the results of expert ethanol mixture tests have scientific studies,0.0,neutral
campur etanol e bensin punya dampak positif negatif mesin mobil positif tingkat oktan performa lebih baik kurang emisi cowok negatif turun efisiensi bahan bakar jarak tempuh kurang serap air bisa sebab korosi utama,"mixing ethanol and gasoline has a positive and negative impact on car engines, positive octane level, better performance, less negative male emissions, reduced fuel efficiency, less mileage, less water absorption, can be the main cause of corrosion",0.0021212121212121266,positive
etanol per liter e campur bensin etanol tebu tanam guna bahan bakar kendara mesin bensin kurang emisi tingkat oktan ron dukung energi baru manfaat lebih ramah lingkung,ethanol per liter e mixed with petrol ethanol planted sugarcane for driving fuel petrol engines reduce emissions ron octane level support new energy benefits more environmentally friendly,0.25284090909090906,positive
untung memang buat perintah etanol naik ron turun energi hasil bbm rugi punya mobil mesin desain campur etanol lebih tinggi jadi perlu lebih banyak bbm jarak sama,"fortunately, the ethanol command increases, the ron decreases, the fuel yield is a loss, having a car with a design engine that mixes higher ethanol, so you need more fuel for the same distance",0.2875,positive
kapan pals orang bocorin buat campur etanol,when will people leak it to mix ethanol?,0.0,neutral
betul tidak semua negara wajib campur etanol bbm misal australia jepang guna lebih fleksibel opsional gantung regulasi lokal jenis kendara hindar isu turun efisiensi mesin tentu,"it's true that not all countries are required to mix ethanol fuel, for example, australia, japan, to be more flexible, optionally subject to local regulations on vehicle type, to avoid issues of decreasing engine efficiency, of course.",0.17083333333333334,positive
perintah bakal wajib campur etanol persen bbm bahlil jelas tuju lewat,the order will be mandatory to mix ethanol percent fuel that clearly aims to pass,0.10000000000000002,positive
etanol campur e umum cocok kendara baru kendara modern bsvi tara rancang bahan tahan etanol studi nrel nyata pabrikan skoda cek manual kendara konfirmasi spesifik,ethanol mixed e general fit new vehicle modern vehicle bsvi tara design ethanol resistant materials real nrel study skoda manufacturer check vehicle manual specific confirmation,0.1409090909090909,positive
beberapa negara maju campur etanol hingga lebih bbm as e e umum e opsional swedia e luas sedia prancis e makin populer kanada e beberapa provinsi brasil e e wajib thailand e terap sumber data,several developed countries mix ethanol to more fuel as e e general e optional sweden e widely available france e increasingly popular canada e several provinces brazil e e mandatory thailand e applied data sources,0.2357142857142857,positive
sama kendara wajib cepat rusak sumber,and the vehicle must quickly damage the source,0.3333333333333333,positive
